Time (MST),Temp.,Windchill,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
10:59 AM,16.0 °F,2.3 °F,10.0 °F,77%,30.46 in,1.0 mi,NNE,12.7 mph,  -,0.01 in,Snow,Light Snow
11:31 AM,16.0 °F,3.6 °F,10.0 °F,77%,30.45 in,2.5 mi,NE,10.4 mph,  -,0.01 in,Snow,Light Snow
11:45 AM,17.1 °F,5.0 °F,9.0 °F,71%,30.45 in,3.0 mi,NNE,10.4 mph,  -,0.01 in,Snow,Light Snow
11:53 AM,16.0 °F,3.6 °F,9.0 °F,74%,30.57 in,3.0 mi,NNE,10.4 mph,  -,0.01 in,Snow,Light Snow
12:38 PM,16.0 °F,10.4 °F,9.0 °F,74%,30.43 in,3.0 mi,ENE,3.5 mph,  -,0.00 in,Snow,Light Snow
12:53 PM,17.1 °F,8.7 °F,8.1 °F,68%,30.56 in,10.0 mi,East,5.8 mph,  -,0.00 in,	 ,Overcast
1:53 PM,19.0 °F,8.2 °F,5.0 °F,54%,30.53 in,10.0 mi,ENE,9.2 mph,  -,N/A,	 ,Mostly Cloudy
2:53 PM,18.0 °F,4.8 °F,3.9 °F,54%,30.54 in,10.0 mi,NE,12.7 mph,  -,N/A,	 ,Mostly Cloudy
3:53 PM,18.0 °F,4.8 °F,3.0 °F,52%,30.58 in,10.0 mi,NE,12.7 mph,  -,N/A,	 ,Mostly Cloudy
4:53 PM,15.1 °F,6.4 °F,1.9 °F,56%,30.61 in,10.0 mi,NE,5.8 mph,  -,N/A,	 ,Mostly Cloudy
5:53 PM,9.0 °F,-3.2 °F,-2.0 °F,61%,30.66 in,10.0 mi,East,8.1 mph,  -,N/A,	 ,Scattered Clouds
6:53 PM,6.1 °F,-5.6 °F,-4.0 °F,63%,30.71 in,10.0 mi,East,6.9 mph,  -,N/A,	 ,Partly Cloudy
7:53 PM,3.9 °F,-10.4 °F,-6.0 °F,64%,30.72 in,10.0 mi,East,9.2 mph,  -,N/A,	 ,Partly Cloudy
8:53 PM,1.0 °F,-11.7 °F,-8.0 °F,66%,30.73 in,10.0 mi,ESE,6.9 mph,  -,N/A,	 ,Partly Cloudy
9:53 PM,-0.9 °F,-17.4 °F,-9.0 °F,69%,30.76 in,10.0 mi,SSE,10.4 mph,  -,N/A,	 ,Partly Cloudy
10:53 PM,-2.0 °F,-19.6 °F,-9.9 °F,69%,30.77 in,10.0 mi,SE,11.5 mph,  -,N/A,	 ,Scattered Clouds
11:53 PM,-2.9 °F,-19.8 °F,-9.9 °F,72%,30.76 in,10.0 mi,SSE,10.4 mph,  -,N/A,	 ,Clear
