Time (MST),Temp.,Windchill,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
7:55 AM,18.0 °F,7.7 °F,12.9 °F,81%,29.92 in,1.8 mi,NE,8.1 mph,  -,0.00 in,Snow,Light Snow
8:02 AM,18.0 °F,8.7 °F,12.9 °F,81%,29.92 in,2.5 mi,NE,6.9 mph,  -,0.00 in,Snow,Light Snow
8:18 AM,18.0 °F,8.7 °F,12.9 °F,81%,29.93 in,3.0 mi,NE,6.9 mph,  -,0.00 in,Snow,Light Snow
8:25 AM,18.0 °F,9.8 °F,12.9 °F,81%,29.93 in,1.0 mi,NE,5.8 mph,  -,0.00 in,Snow,Light Snow
8:53 AM,18.0 °F,11.1 °F,12.9 °F,81%,30.06 in,0.8 mi,ENE,4.6 mph,  -,0.01 in,Snow,Light Snow
9:23 AM,18.0 °F,8.7 °F,14.0 °F,84%,29.94 in,0.8 mi,East,6.9 mph,  -,0.01 in,Snow,Light Snow
9:44 AM,19.0 °F,13.9 °F,14.0 °F,81%,29.94 in,1.0 mi,East,3.5 mph,  -,0.02 in,Snow,Light Snow
9:53 AM,19.0 °F,12.3 °F,14.0 °F,81%,30.07 in,1.0 mi,East,4.6 mph,  -,0.02 in,Snow,Light Snow
10:42 AM,21.0 °F,14.6 °F,15.1 °F,78%,29.95 in,0.8 mi,NE,4.6 mph,  -,0.01 in,Snow,Light Snow
10:53 AM,19.9 °F,10.1 °F,15.1 °F,81%,30.07 in,0.8 mi,NE,8.1 mph,  -,0.01 in,Snow,Light Snow
11:17 AM,19.9 °F,11.1 °F,14.0 °F,78%,29.95 in,2.0 mi,NE,6.9 mph,  -,0.01 in,Snow,Light Snow
11:49 AM,21.2 °F,13.6 °F,12.2 °F,68%,29.95 in,2.0 mi,East,5.8 mph,  -,0.01 in,Snow,Light Snow
11:53 AM,21.9 °F,  -,12.9 °F,68%,30.06 in,2.0 mi,Calm,Calm,  -,0.01 in,Snow,Light Snow
12:28 PM,23.0 °F,17.0 °F,12.9 °F,65%,29.94 in,6.0 mi,North,4.6 mph,  -,0.00 in,Snow,Light Snow
12:46 PM,21.0 °F,16.2 °F,12.9 °F,71%,29.93 in,6.0 mi,ENE,3.5 mph,  -,0.00 in,Snow,Light Snow
12:53 PM,23.0 °F,18.4 °F,12.9 °F,65%,30.05 in,7.0 mi,ESE,3.5 mph,  -,0.00 in,	 ,Mostly Cloudy
1:53 PM,23.0 °F,15.8 °F,12.9 °F,65%,30.05 in,10.0 mi,East,5.8 mph,  -,N/A,	 ,Mostly Cloudy
2:24 PM,24.1 °F,17.0 °F,12.9 °F,62%,29.94 in,10.0 mi,NNE,5.8 mph,  -,N/A,	 ,Overcast
2:53 PM,23.0 °F,17.0 °F,12.9 °F,65%,30.06 in,10.0 mi,ENE,4.6 mph,  -,N/A,	 ,Overcast
3:41 PM,24.1 °F,  -,12.9 °F,62%,29.96 in,10.0 mi,Calm,Calm,  -,0.00 in,	 ,Overcast
3:53 PM,24.1 °F,18.2 °F,12.9 °F,62%,30.07 in,10.0 mi,ENE,4.6 mph,  -,0.00 in,	 ,Overcast
4:53 PM,23.0 °F,15.8 °F,14.0 °F,68%,30.09 in,10.0 mi,NE,5.8 mph,  -,N/A,	 ,Overcast
5:53 PM,23.0 °F,14.7 °F,14.0 °F,68%,30.10 in,10.0 mi,ENE,6.9 mph,  -,N/A,	 ,Overcast
6:53 PM,21.9 °F,13.4 °F,14.0 °F,72%,30.13 in,10.0 mi,East,6.9 mph,  -,N/A,	 ,Mostly Cloudy
7:53 PM,19.9 °F,12.1 °F,15.1 °F,81%,30.14 in,10.0 mi,ESE,5.8 mph,  -,N/A,	 ,Mostly Cloudy
8:53 PM,17.1 °F,7.6 °F,12.9 °F,84%,30.16 in,10.0 mi,SE,6.9 mph,  -,N/A,	 ,Scattered Clouds
9:53 PM,19.0 °F,9.0 °F,15.1 °F,85%,30.15 in,10.0 mi,SSE,8.1 mph,  -,N/A,	 ,Mostly Cloudy
10:53 PM,18.0 °F,7.7 °F,14.0 °F,84%,30.14 in,10.0 mi,South,8.1 mph,  -,N/A,	 ,Mostly Cloudy
11:53 PM,19.0 °F,7.5 °F,14.0 °F,81%,30.12 in,10.0 mi,South,10.4 mph,  -,N/A,	 ,Mostly Cloudy
