Time (MDT),Temp.,Windchill,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
12:50 PM,41.0 °F,33.5 °F,39.2 °F,93%,29.81 in,2.5 mi,NNW,13.8 mph,  -,0.06 in,Rain,Light Rain
12:53 PM,41.0 °F,33.9 °F,39.0 °F,93%,29.77 in,2.5 mi,NNW,12.7 mph,  -,0.06 in,Rain,Light Rain
1:53 PM,41.0 °F,35.2 °F,37.9 °F,89%,29.78 in,2.5 mi,NNW,9.2 mph,  -,0.04 in,Rain,Light Rain
2:14 PM,41.0 °F,37.1 °F,37.0 °F,86%,29.83 in,2.5 mi,NNW,5.8 mph,  -,0.01 in,Rain,Light Rain
2:30 PM,39.9 °F,30.5 °F,37.9 °F,93%,29.84 in,2.5 mi,WSW,19.6 mph,26.5 mph,0.03 in,Rain,Rain
2:53 PM,39.0 °F,30.3 °F,37.9 °F,96%,29.81 in,2.5 mi,West,16.1 mph,  -,0.08 in,Rain,Light Rain
2:57 PM,39.9 °F,30.8 °F,39.0 °F,97%,29.84 in,0.5 mi,WNW,18.4 mph,  -,0.00 in,Rain,Light Rain
3:10 PM,39.0 °F,29.6 °F,37.9 °F,96%,29.85 in,0.5 mi,NW,18.4 mph,  -,0.01 in,Rain,Light Rain
3:53 PM,37.9 °F,28.2 °F,36.0 °F,93%,29.85 in,0.5 mi,NW,18.4 mph,24.2 mph,0.01 in,	 ,Overcast
4:53 PM,35.1 °F,23.0 °F,33.1 °F,92%,29.88 in,0.5 mi,NW,24.2 mph,32.2 mph,0.00 in,Snow,Light Snow
5:53 PM,33.1 °F,21.5 °F,30.9 °F,92%,29.93 in,0.5 mi,NW,19.6 mph,27.6 mph,0.02 in,Snow,Light Snow
6:11 PM,33.1 °F,21.2 °F,30.9 °F,92%,29.93 in,0.5 mi,NW,20.7 mph,  -,0.01 in,Snow,Light Snow
6:26 PM,33.1 °F,20.9 °F,30.9 °F,92%,29.95 in,0.5 mi,NW,21.9 mph,27.6 mph,0.02 in,Snow,Light Snow
6:53 PM,33.1 °F,20.6 °F,30.9 °F,92%,29.94 in,0.5 mi,NNW,23.0 mph,28.8 mph,0.04 in,Snow,Light Snow
7:43 PM,33.1 °F,21.9 °F,30.9 °F,92%,30.00 in,0.5 mi,NW,18.4 mph,  -,0.00 in,Snow,Light Snow
7:53 PM,33.1 °F,21.9 °F,30.9 °F,92%,29.98 in,0.5 mi,NW,18.4 mph,  -,0.01 in,Snow,Light Snow
8:17 PM,33.1 °F,22.6 °F,30.9 °F,92%,30.02 in,0.5 mi,NW,16.1 mph,  -,0.00 in,Snow,Light Snow
8:53 PM,33.1 °F,21.9 °F,30.9 °F,92%,30.04 in,0.5 mi,NW,18.4 mph,  -,0.00 in,Snow,Light Snow
9:53 PM,33.1 °F,20.9 °F,32.0 °F,96%,30.04 in,0.5 mi,NNW,21.9 mph,  -,0.01 in,Snow,Light Snow
10:53 PM,33.1 °F,23.0 °F,32.0 °F,96%,30.06 in,0.5 mi,NW,15.0 mph,  -,0.00 in,Snow,Light Snow
11:53 PM,33.1 °F,24.4 °F,32.0 °F,96%,30.08 in,0.5 mi,NW,11.5 mph,  -,0.01 in,Snow,Light Snow
