Time (MST),Temp.,Windchill,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
3:33 PM,7.0 °F,-9.8 °F,1.9 °F,80%,29.79 in,2.5 mi,North,13.8 mph,  -,0.00 in,Snow,Light Snow
3:49 PM,6.8 °F,-9.3 °F,1.4 °F,79%,29.80 in,1.2 mi,North,12.7 mph,  -,0.00 in,Snow,Light Snow
3:53 PM,7.0 °F,-9.1 °F,1.9 °F,80%,30.01 in,1.2 mi,North,12.7 mph,  -,0.00 in,Snow,Light Snow
4:22 PM,6.1 °F,-11.6 °F,1.0 °F,80%,29.83 in,0.8 mi,North,15.0 mph,  -,0.00 in,Snow,Light Snow
4:53 PM,6.1 °F,-12.2 °F,1.0 °F,80%,30.06 in,0.8 mi,North,16.1 mph,  -,0.01 in,Snow,Light Snow
5:36 PM,6.1 °F,-12.8 °F,1.0 °F,80%,29.89 in,0.8 mi,NNW,17.3 mph,  -,0.01 in,Snow,Light Snow
5:53 PM,5.0 °F,-14.2 °F,-0.0 °F,80%,30.13 in,0.8 mi,NNW,17.3 mph,  -,0.02 in,Snow,Light Snow
6:13 PM,5.0 °F,-14.2 °F,-0.0 °F,80%,29.91 in,0.8 mi,NNW,17.3 mph,  -,0.00 in,Snow,Light Snow
6:21 PM,5.0 °F,-13.0 °F,-0.0 °F,80%,29.91 in,2.0 mi,NNW,15.0 mph,  -,0.00 in,Snow,Light Snow
6:34 PM,5.0 °F,-12.3 °F,-0.0 °F,80%,29.91 in,2.0 mi,NNW,13.8 mph,  -,0.00 in,Snow,Light Snow
6:53 PM,5.0 °F,-11.6 °F,-0.0 °F,80%,30.13 in,2.0 mi,NNW,12.7 mph,  -,0.00 in,Snow,Light Snow
7:11 PM,5.0 °F,-9.1 °F,-0.0 °F,80%,29.90 in,2.0 mi,NNW,9.2 mph,  -,0.00 in,Snow,Light Snow
7:38 PM,5.0 °F,-11.6 °F,-0.0 °F,80%,29.90 in,2.0 mi,NNW,12.7 mph,  -,0.01 in,Snow,Light Snow
7:53 PM,5.0 °F,-10.8 °F,-0.0 °F,80%,30.13 in,2.0 mi,NNW,11.5 mph,  -,0.01 in,Snow,Light Snow
7:57 PM,5.0 °F,-10.0 °F,-0.0 °F,80%,29.90 in,1.0 mi,North,10.4 mph,  -,0.00 in,Snow,Light Snow
8:00 PM,5.0 °F,-12.3 °F,-0.0 °F,80%,29.90 in,0.2 mi,NNW,13.8 mph,  -,0.00 in,Snow,Snow
8:03 PM,5.0 °F,-10.8 °F,-0.0 °F,80%,29.90 in,0.5 mi,NNW,11.5 mph,  -,0.01 in,Snow,Snow
8:12 PM,5.0 °F,-9.1 °F,-0.0 °F,80%,29.89 in,0.5 mi,North,9.2 mph,  -,0.01 in,Snow,Light Snow
8:23 PM,5.0 °F,-11.6 °F,-0.0 °F,80%,29.89 in,0.5 mi,North,12.7 mph,  -,0.02 in,Snow,Light Snow
8:26 PM,3.9 °F,-11.3 °F,-0.9 °F,80%,29.90 in,2.0 mi,North,10.4 mph,  -,0.02 in,Snow,Light Snow
8:53 PM,3.9 °F,-12.2 °F,-0.0 °F,84%,30.12 in,1.5 mi,North,11.5 mph,  -,0.02 in,Snow,Light Snow
9:06 PM,3.9 °F,-11.3 °F,-0.0 °F,84%,29.90 in,2.0 mi,North,10.4 mph,  -,0.01 in,Snow,Light Snow
9:21 PM,3.9 °F,-10.4 °F,-0.0 °F,84%,29.90 in,2.0 mi,North,9.2 mph,  -,0.01 in,Snow,Light Snow
9:53 PM,3.9 °F,-9.4 °F,-0.0 °F,84%,30.13 in,2.0 mi,NNE,8.1 mph,  -,0.01 in,Snow,Light Snow
10:09 PM,3.9 °F,-6.9 °F,-0.0 °F,84%,29.91 in,1.8 mi,NNE,5.8 mph,  -,0.00 in,Snow,Light Snow
10:30 PM,3.9 °F,-6.9 °F,-0.0 °F,84%,29.90 in,2.0 mi,NNE,5.8 mph,  -,0.01 in,Snow,Light Snow
10:53 PM,3.9 °F,-6.9 °F,-0.0 °F,84%,30.11 in,2.0 mi,NNE,5.8 mph,  -,0.01 in,Snow,Light Snow
11:53 PM,3.9 °F,-6.9 °F,-0.9 °F,80%,30.10 in,1.8 mi,NNE,5.8 mph,  -,0.01 in,Snow,Light Snow
