Time (MDT),Temp.,Windchill,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
2:53 PM,37.9 °F,28.9 °F,36.0 °F,93%,29.82 in,1.2 mi,East,16.1 mph,  -,0.01 in,	 ,Overcast
3:53 PM,37.9 °F,30.0 °F,36.0 °F,93%,29.85 in,1.5 mi,East,12.7 mph,  -,0.00 in,	 ,Overcast
4:17 PM,37.9 °F,28.5 °F,36.0 °F,93%,29.90 in,1.2 mi,East,17.3 mph,  -,0.01 in,Rain,Light Rain
4:53 PM,37.9 °F,29.2 °F,36.0 °F,93%,29.87 in,1.0 mi,ENE,15.0 mph,  -,0.03 in,Rain,Light Rain
5:12 PM,37.0 °F,28.5 °F,35.1 °F,93%,29.92 in,1.0 mi,ENE,13.8 mph,  -,0.02 in,Rain,Light Rain
5:45 PM,37.0 °F,27.7 °F,35.1 °F,93%,29.93 in,2.5 mi,ENE,16.1 mph,  -,0.03 in,Rain,Light Rain
5:53 PM,37.0 °F,27.0 °F,35.1 °F,93%,29.90 in,2.5 mi,ENE,18.4 mph,  -,0.03 in,Rain,Light Rain
6:53 PM,36.0 °F,26.0 °F,36.0 °F,100%,29.94 in,2.5 mi,East,17.3 mph,  -,0.00 in,	 ,Overcast
7:53 PM,35.1 °F,25.5 °F,35.1 °F,100%,29.97 in,2.5 mi,East,15.0 mph,  -,N/A,	 ,Overcast
8:23 PM,34.0 °F,24.2 °F,34.0 °F,100%,30.01 in,1.0 mi,ENE,15.0 mph,  -,0.00 in,	 ,Overcast
8:33 PM,34.0 °F,24.6 °F,34.0 °F,100%,30.01 in,2.5 mi,ENE,13.8 mph,  -,0.00 in,	 ,Overcast
9:29 PM,33.1 °F,23.9 °F,33.1 °F,100%,30.06 in,2.5 mi,ENE,12.7 mph,  -,0.00 in,	 ,Light Drizzle
9:53 PM,33.1 °F,24.4 °F,33.1 °F,100%,30.06 in,2.5 mi,East,11.5 mph,  -,0.01 in,Snow,Light Drizzle
9:58 PM,33.1 °F,24.9 °F,33.1 °F,100%,30.06 in,2.0 mi,East,10.4 mph,  -,0.00 in,Snow,Light Snow
10:01 PM,33.1 °F,25.5 °F,33.1 °F,100%,30.07 in,1.8 mi,East,9.2 mph,  -,0.00 in,Snow,Light Snow
10:24 PM,33.1 °F,24.9 °F,33.1 °F,100%,30.08 in,2.0 mi,East,10.4 mph,  -,0.01 in,Snow,Light Snow
10:27 PM,33.1 °F,24.9 °F,33.1 °F,100%,30.08 in,1.2 mi,East,10.4 mph,  -,0.01 in,Snow,Light Snow
10:53 PM,33.1 °F,26.1 °F,33.1 °F,100%,30.10 in,1.2 mi,ENE,8.1 mph,  -,0.02 in,Snow,Light Snow
11:07 PM,32.0 °F,24.8 °F,32.0 °F,100%,30.09 in,1.2 mi,ENE,8.1 mph,  -,0.00 in,Snow,Light Snow
11:53 PM,33.1 °F,27.7 °F,33.1 °F,100%,30.12 in,1.2 mi,ENE,5.8 mph,  -,0.00 in,Snow,Light Snow
